Vandportalen - www.vandportalen.dk
Lokalitet:;28.02 Bygholm å, Kørup bro
Tidsserie:;Vandføring, Døgnmiddel (DMP)
Drives af Miljøstyrelsen
Dataperiode:;01-01-1917 00:00 - 19-02-2025 00:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;17-02-2025 15:00

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Vandføring, Døgnmiddel (DMP) (l/s);ks mrk.
30-08-1976 00:00;182.800;2
31-08-1976 00:00;192.800;2
01-09-1976 00:00;179.300;2
02-09-1976 00:00;189.400;2
03-09-1976 00:00;183.700;2
04-09-1976 00:00;178.000;2
05-09-1976 00:00;172.400;2
06-09-1976 00:00;174.500;2
07-09-1976 00:00;184.600;2
08-09-1976 00:00;186.800;2
09-09-1976 00:00;223.200;2
10-09-1976 00:00;253.600;2
11-09-1976 00:00;237.700;2
12-09-1976 00:00;231.200;2
13-09-1976 00:00;234.000;2
14-09-1976 00:00;285.800;2
15-09-1976 00:00;258.800;2
16-09-1976 00:00;242.500;2
17-09-1976 00:00;255.100;2
18-09-1976 00:00;258.100;2
19-09-1976 00:00;251.300;2
20-09-1976 00:00;254.300;2
21-09-1976 00:00;247.500;2
22-09-1976 00:00;250.400;2
23-09-1976 00:00;253.500;2
24-09-1976 00:00;246.500;2
25-09-1976 00:00;249.500;2
26-09-1976 00:00;252.600;2
27-09-1976 00:00;255.700;2
28-09-1976 00:00;258.800;2
29-09-1976 00:00;251.600;2
30-09-1976 00:00;254.700;2
01-10-1976 00:00;247.500;2
02-10-1976 00:00;250.600;2
03-10-1976 00:00;264.300;2
04-10-1976 00:00;278.400;2
05-10-1976 00:00;293.000;2
06-10-1976 00:00;319.800;2
07-10-1976 00:00;348.000;2
08-10-1976 00:00;352.200;2
09-10-1976 00:00;295.900;2
10-10-1976 00:00;276.700;2
11-10-1976 00:00;291.600;2
12-10-1976 00:00;280.500;2
13-10-1976 00:00;447.200;2
14-10-1976 00:00;1014.000;2
15-10-1976 00:00;776.800;2
16-10-1976 00:00;463.200;2
17-10-1976 00:00;380.800;2
18-10-1976 00:00;421.800;2
19-10-1976 00:00;408.600;2
20-10-1976 00:00;369.100;2
21-10-1976 00:00;344.000;2
22-10-1976 00:00;357.100;2
23-10-1976 00:00;370.500;2
24-10-1976 00:00;345.300;2
25-10-1976 00:00;321.000;2
26-10-1976 00:00;297.500;2
27-10-1976 00:00;297.900;2
28-10-1976 00:00;286.600;2
29-10-1976 00:00;298.700;2
30-10-1976 00:00;275.900;2
31-10-1976 00:00;287.800;2
01-11-1976 00:00;276.700;2
02-11-1976 00:00;300.300;2
03-11-1976 00:00;324.800;2
04-11-1976 00:00;389.600;2
05-11-1976 00:00;376.700;2
06-11-1976 00:00;338.500;2
07-11-1976 00:00;326.500;2
08-11-1976 00:00;327.000;2
09-11-1976 00:00;330.300;2
10-11-1976 00:00;372.500;2
11-11-1976 00:00;363.000;2
12-11-1976 00:00;340.600;2
13-11-1976 00:00;331.400;2
14-11-1976 00:00;322.200;2
15-11-1976 00:00;313.000;2
16-11-1976 00:00;316.300;2
17-11-1976 00:00;319.700;2
18-11-1976 00:00;310.400;2
19-11-1976 00:00;313.800;2
20-11-1976 00:00;304.500;2
21-11-1976 00:00;307.800;2
22-11-1976 00:00;323.900;2
23-11-1976 00:00;327.400;2
24-11-1976 00:00;330.900;2
25-11-1976 00:00;321.300;2
26-11-1976 00:00;351.600;2
27-11-1976 00:00;369.200;2
28-11-1976 00:00;416.600;2
29-11-1976 00:00;515.400;2
30-11-1976 00:00;588.900;2
01-12-1976 00:00;1545.000;2
02-12-1976 00:00;1344.000;2
03-12-1976 00:00;903.200;2
04-12-1976 00:00;725.400;2
05-12-1976 00:00;772.200;2
06-12-1976 00:00;820.700;2
07-12-1976 00:00;1421.000;2
08-12-1976 00:00;1856.000;2
09-12-1976 00:00;1572.000;2
10-12-1976 00:00;1334.000;2
11-12-1976 00:00;1114.000;2
12-12-1976 00:00;889.400;2
13-12-1976 00:00;787.300;2
14-12-1976 00:00;690.600;2
15-12-1976 00:00;617.700;2
16-12-1976 00:00;584.200;2
17-12-1976 00:00;551.300;2
18-12-1976 00:00;502.000;2
19-12-1976 00:00;504.900;2
20-12-1976 00:00;597.300;2
21-12-1976 00:00;528.200;2
22-12-1976 00:00;567.100;2
23-12-1976 00:00;645.500;2
24-12-1976 00:00;592.000;2
25-12-1976 00:00;614.200;2
26-12-1976 00:00;757.200;2
27-12-1976 00:00;546.600;2
28-12-1976 00:00;723.900;2
29-12-1976 00:00;1065.000;2
30-12-1976 00:00;537.900;2
31-12-1976 00:00;735.800;2
01-01-1977 00:00;544.200;2
02-01-1977 00:00;565.800;2
03-01-1977 00:00;645.900;2
04-01-1977 00:00;703.600;2
05-01-1977 00:00;640.800;2
06-01-1977 00:00;718.600;2
07-01-1977 00:00;888.300;2
08-01-1977 00:00;977.000;2
09-01-1977 00:00;1143.000;2
10-01-1977 00:00;1779.000;2
11-01-1977 00:00;1290.000;2
12-01-1977 00:00;1033.000;2
13-01-1977 00:00;913.800;2
14-01-1977 00:00;657.200;2
15-01-1977 00:00;616.100;2
16-01-1977 00:00;632.800;2
17-01-1977 00:00;611.300;2
18-01-1977 00:00;608.900;2
19-01-1977 00:00;625.400;2
20-01-1977 00:00;604.100;2
21-01-1977 00:00;565.000;2
22-01-1977 00:00;527.100;2
23-01-1977 00:00;615.700;2
24-01-1977 00:00;945.100;2
25-01-1977 00:00;1130.000;2
26-01-1977 00:00;6871.000;2
27-01-1977 00:00;11570.000;2
28-01-1977 00:00;7802.000;2
29-01-1977 00:00;6500.000;2
30-01-1977 00:00;5500.000;2
31-01-1977 00:00;4500.000;2
01-02-1977 00:00;3500.000;2
02-02-1977 00:00;2500.000;2
03-02-1977 00:00;2000.000;2
04-02-1977 00:00;2200.000;2
05-02-1977 00:00;2698.000;2
06-02-1977 00:00;3459.000;2
07-02-1977 00:00;5477.000;2
08-02-1977 00:00;8313.000;2
09-02-1977 00:00;5523.000;2
10-02-1977 00:00;3616.000;2
11-02-1977 00:00;2209.000;2
12-02-1977 00:00;1003.000;2
13-02-1977 00:00;1348.000;2
14-02-1977 00:00;1594.000;2
15-02-1977 00:00;1565.000;2
16-02-1977 00:00;1536.000;2
17-02-1977 00:00;1535.000;2
18-02-1977 00:00;1619.000;2
19-02-1977 00:00;5163.000;2
20-02-1977 00:00;12550.000;2
21-02-1977 00:00;12190.000;2
22-02-1977 00:00;11010.000;2
23-02-1977 00:00;10080.000;2
24-02-1977 00:00;7747.000;2
25-02-1977 00:00;5493.000;2
26-02-1977 00:00;3843.000;2
27-02-1977 00:00;2818.000;2
28-02-1977 00:00;2225.000;2
01-03-1977 00:00;1968.000;2
02-03-1977 00:00;2060.000;2
03-03-1977 00:00;4173.000;2
04-03-1977 00:00;5770.000;2
05-03-1977 00:00;4935.000;2
06-03-1977 00:00;4116.000;2
07-03-1977 00:00;3170.000;2
08-03-1977 00:00;2684.000;2
09-03-1977 00:00;2301.000;2
10-03-1977 00:00;2102.000;2
11-03-1977 00:00;1851.000;2
12-03-1977 00:00;1643.000;2
13-03-1977 00:00;1473.000;2
14-03-1977 00:00;1417.000;2
15-03-1977 00:00;1363.000;2
16-03-1977 00:00;1440.000;2
17-03-1977 00:00;1411.000;2
18-03-1977 00:00;1305.000;2
19-03-1977 00:00;2078.000;2
20-03-1977 00:00;2825.000;2
21-03-1977 00:00;2366.000;2
22-03-1977 00:00;1945.000;2
23-03-1977 00:00;1675.000;2
24-03-1977 00:00;1478.000;2
25-03-1977 00:00;1422.000;2
26-03-1977 00:00;1290.000;2
27-03-1977 00:00;1213.000;2
28-03-1977 00:00;1044.000;2
29-03-1977 00:00;865.500;2
30-03-1977 00:00;825.700;2
31-03-1977 00:00;848.800;2
01-04-1977 00:00;915.300;2
02-04-1977 00:00;1123.000;2
03-04-1977 00:00;1009.000;2
04-04-1977 00:00;966.600;2
05-04-1977 00:00;1084.000;2
06-04-1977 00:00;1387.000;2
07-04-1977 00:00;1364.000;2
08-04-1977 00:00;1189.000;2
09-04-1977 00:00;1024.000;2
10-04-1977 00:00;981.400;2
11-04-1977 00:00;938.900;2
12-04-1977 00:00;875.600;2
13-04-1977 00:00;966.200;2
14-04-1977 00:00;991.400;2
15-04-1977 00:00;948.600;2
16-04-1977 00:00;884.700;2
17-04-1977 00:00;1190.000;2
18-04-1977 00:00;1071.000;2
19-04-1977 00:00;913.600;2
20-04-1977 00:00;850.600;2
21-04-1977 00:00;940.700;2
22-04-1977 00:00;1106.000;2
23-04-1977 00:00;1336.000;2
24-04-1977 00:00;1287.000;2
25-04-1977 00:00;1066.000;2
26-04-1977 00:00;1093.000;2
27-04-1977 00:00;2267.000;2
28-04-1977 00:00;1968.000;2
29-04-1977 00:00;1930.000;2
30-04-1977 00:00;1771.000;2
01-05-1977 00:00;1451.000;2
02-05-1977 00:00;1313.000;2
03-05-1977 00:00;1108.000;2
04-05-1977 00:00;1056.000;2
05-05-1977 00:00;960.000;2
06-05-1977 00:00;889.700;2
07-05-1977 00:00;780.800;2
08-05-1977 00:00;797.700;2
09-05-1977 00:00;714.000;2
10-05-1977 00:00;730.300;2
11-05-1977 00:00;786.900;2
12-05-1977 00:00;1260.000;2
13-05-1977 00:00;1743.000;2
14-05-1977 00:00;1378.000;2
15-05-1977 00:00;1147.000;2
16-05-1977 00:00;914.800;2
17-05-1977 00:00;785.700;2
18-05-1977 00:00;703.800;2
19-05-1977 00:00;663.000;2
20-05-1977 00:00;623.400;2
21-05-1977 00:00;585.000;2
22-05-1977 00:00;547.900;2
23-05-1977 00:00;528.500;2
24-05-1977 00:00;526.000;2
25-05-1977 00:00;515.700;2
26-05-1977 00:00;505.500;2
27-05-1977 00:00;495.300;2
28-05-1977 00:00;485.000;2
29-05-1977 00:00;474.800;2
30-05-1977 00:00;480.800;2
31-05-1977 00:00;470.500;2
01-06-1977 00:00;476.400;2
02-06-1977 00:00;466.000;2
03-06-1977 00:00;455.700;2
04-06-1977 00:00;445.300;2
05-06-1977 00:00;467.500;2
06-06-1977 00:00;578.500;2
07-06-1977 00:00;623.100;2
08-06-1977 00:00;574.500;2
09-06-1977 00:00;492.100;2
10-06-1977 00:00;481.200;2
11-06-1977 00:00;540.800;2
12-06-1977 00:00;493.900;2
13-06-1977 00:00;465.500;2
14-06-1977 00:00;454.500;2
15-06-1977 00:00;443.500;2
16-06-1977 00:00;415.700;2
17-06-1977 00:00;438.400;2
18-06-1977 00:00;461.800;2
19-06-1977 00:00;450.500;2
20-06-1977 00:00;439.200;2
21-06-1977 00:00;445.300;2
22-06-1977 00:00;428.800;2
23-06-1977 00:00;413.100;2
24-06-1977 00:00;397.900;2
25-06-1977 00:00;368.000;2
26-06-1977 00:00;369.500;2
27-06-1977 00:00;385.900;2
28-06-1977 00:00;402.100;2
29-06-1977 00:00;481.400;2
30-06-1977 00:00;465.300;2
01-07-1977 00:00;465.300;2
02-07-1977 00:00;545.800;2
03-07-1977 00:00;405.700;2
04-07-1977 00:00;364.700;2
05-07-1977 00:00;326.500;2
06-07-1977 00:00;315.400;2
07-07-1977 00:00;304.600;2
08-07-1977 00:00;318.000;2
09-07-1977 00:00;273.100;2
10-07-1977 00:00;253.100;2
11-07-1977 00:00;234.300;2
12-07-1977 00:00;219.100;2
13-07-1977 00:00;202.800;2
14-07-1977 00:00;211.600;2
15-07-1977 00:00;210.200;2
16-07-1977 00:00;208.700;2
17-07-1977 00:00;238.800;2
18-07-1977 00:00;259.300;2
19-07-1977 00:00;304.200;2
20-07-1977 00:00;279.400;2
21-07-1977 00:00;278.400;2
22-07-1977 00:00;266.000;2
23-07-1977 00:00;253.800;2
24-07-1977 00:00;374.600;2
25-07-1977 00:00;400.300;2
26-07-1977 00:00;333.300;2
27-07-1977 00:00;344.800;2
28-07-1977 00:00;331.000;2
29-07-1977 00:00;293.500;2
30-07-1977 00:00;269.400;2
31-07-1977 00:00;268.500;2
01-08-1977 00:00;256.400;2
02-08-1977 00:00;255.400;2
03-08-1977 00:00;265.500;2
04-08-1977 00:00;253.600;2
05-08-1977 00:00;241.900;2
06-08-1977 00:00;241.000;2
07-08-1977 00:00;250.800;2
08-08-1977 00:00;271.900;2
09-08-1977 00:00;354.500;2
10-08-1977 00:00;328.400;2
11-08-1977 00:00;291.600;2
12-08-1977 00:00;326.100;2
13-08-1977 00:00;429.100;2
14-08-1977 00:00;561.300;2
15-08-1977 00:00;322.700;2
16-08-1977 00:00;275.200;2
17-08-1977 00:00;275.100;2
18-08-1977 00:00;253.200;2
19-08-1977 00:00;286.300;2
20-08-1977 00:00;297.800;2
21-08-1977 00:00;275.000;2
22-08-1977 00:00;253.100;2
23-08-1977 00:00;263.900;2
24-08-1977 00:00;263.800;2
25-08-1977 00:00;263.800;2
26-08-1977 00:00;274.800;2
27-08-1977 00:00;274.700;2
28-08-1977 00:00;274.700;2
29-08-1977 00:00;252.800;2
30-08-1977 00:00;250.100;2
31-08-1977 00:00;237.100;2
01-09-1977 00:00;224.500;2
02-09-1977 00:00;232.100;2
03-09-1977 00:00;219.700;2
04-09-1977 00:00;237.300;2
05-09-1977 00:00;234.800;2
06-09-1977 00:00;252.700;2
07-09-1977 00:00;304.200;2
08-09-1977 00:00;247.500;2
09-09-1977 00:00;244.900;2
10-09-1977 00:00;252.500;2
11-09-1977 00:00;270.700;2
12-09-1977 00:00;247.400;2
13-09-1977 00:00;225.300;2
14-09-1977 00:00;228.400;2
15-09-1977 00:00;231.500;2
16-09-1977 00:00;224.900;2
17-09-1977 00:00;218.300;2
18-09-1977 00:00;221.400;2
19-09-1977 00:00;234.400;2
20-09-1977 00:00;237.700;2
21-09-1977 00:00;230.800;2
22-09-1977 00:00;234.000;2
23-09-1977 00:00;237.300;2
24-09-1977 00:00;240.700;2
25-09-1977 00:00;244.100;2
26-09-1977 00:00;236.900;2
27-09-1977 00:00;229.800;2
28-09-1977 00:00;243.700;2
29-09-1977 00:00;269.300;2
30-09-1977 00:00;296.300;2
01-10-1977 00:00;653.700;2
02-10-1977 00:00;381.600;2
03-10-1977 00:00;346.700;2
04-10-1977 00:00;448.900;2
05-10-1977 00:00;516.100;2
06-10-1977 00:00;416.500;2
07-10-1977 00:00;497.500;2
08-10-1977 00:00;442.500;2
09-10-1977 00:00;390.000;2
10-10-1977 00:00;381.200;2
11-10-1977 00:00;331.600;2
12-10-1977 00:00;333.300;2
13-10-1977 00:00;334.900;2
14-10-1977 00:00;336.600;2
15-10-1977 00:00;325.000;2
16-10-1977 00:00;326.600;2
17-10-1977 00:00;315.100;2
18-10-1977 00:00;316.700;2
19-10-1977 00:00;318.300;2
20-10-1977 00:00;333.200;2
21-10-1977 00:00;308.400;2
22-10-1977 00:00;323.100;2
23-10-1977 00:00;338.200;2
24-10-1977 00:00;353.700;2
25-10-1977 00:00;341.600;2
26-10-1977 00:00;329.700;2
27-10-1977 00:00;317.900;2
28-10-1977 00:00;333.100;2
29-10-1977 00:00;321.200;2
30-10-1977 00:00;322.800;2
31-10-1977 00:00;324.500;2
01-11-1977 00:00;397.400;2
02-11-1977 00:00;370.000;2
03-11-1977 00:00;512.600;2
04-11-1977 00:00;566.600;2
05-11-1977 00:00;534.400;2
06-11-1977 00:00;554.300;2
07-11-1977 00:00;592.400;2
08-11-1977 00:00;542.000;2
09-11-1977 00:00;690.700;2
10-11-1977 00:00;712.300;2
11-11-1977 00:00;694.800;2
12-11-1977 00:00;1159.000;2
13-11-1977 00:00;1642.000;2
14-11-1977 00:00;2300.000;2
15-11-1977 00:00;3288.000;2
16-11-1977 00:00;2277.000;2
17-11-1977 00:00;1687.000;2
18-11-1977 00:00;1305.000;2
19-11-1977 00:00;1441.000;2
20-11-1977 00:00;3645.000;2
21-11-1977 00:00;6392.000;2
22-11-1977 00:00;4258.000;2
23-11-1977 00:00;2992.000;2
24-11-1977 00:00;4274.000;2
25-11-1977 00:00;3722.000;2
26-11-1977 00:00;2678.000;2
27-11-1977 00:00;2005.000;2
28-11-1977 00:00;1853.000;2
29-11-1977 00:00;1342.000;2
30-11-1977 00:00;1241.000;2
01-12-1977 00:00;1094.000;2
02-12-1977 00:00;978.700;2
03-12-1977 00:00;868.500;2
04-12-1977 00:00;849.100;2
05-12-1977 00:00;873.500;2
06-12-1977 00:00;876.000;2
07-12-1977 00:00;853.700;2
08-12-1977 00:00;853.400;2
09-12-1977 00:00;897.300;2
10-12-1977 00:00;942.200;2
11-12-1977 00:00;919.200;2
12-12-1977 00:00;1284.000;2
13-12-1977 00:00;1558.000;2
14-12-1977 00:00;1586.000;2
15-12-1977 00:00;1417.000;2
16-12-1977 00:00;1283.000;2
17-12-1977 00:00;1231.000;2
18-12-1977 00:00;1230.000;2
19-12-1977 00:00;2203.000;2
20-12-1977 00:00;2170.000;2
21-12-1977 00:00;1850.000;2
22-12-1977 00:00;1640.000;2
23-12-1977 00:00;1582.000;2
24-12-1977 00:00;3022.000;2
25-12-1977 00:00;4718.000;2
26-12-1977 00:00;3827.000;2
27-12-1977 00:00;3253.000;2
28-12-1977 00:00;6500.000;2
29-12-1977 00:00;8000.000;2
30-12-1977 00:00;6000.000;2
31-12-1977 00:00;4000.000;2
01-01-1978 00:00;2489.000;2
02-01-1978 00:00;2404.000;2
03-01-1978 00:00;2930.000;2
04-01-1978 00:00;2838.000;2
05-01-1978 00:00;2032.000;2
06-01-1978 00:00;2166.000;2
07-01-1978 00:00;2305.000;2
08-01-1978 00:00;2066.000;2
09-01-1978 00:00;1898.000;2
10-01-1978 00:00;1879.000;2
11-01-1978 00:00;2488.000;2
12-01-1978 00:00;5080.000;2
13-01-1978 00:00;4075.000;2
14-01-1978 00:00;4265.000;2
15-01-1978 00:00;5193.000;2
16-01-1978 00:00;4980.000;2
17-01-1978 00:00;3532.000;2
18-01-1978 00:00;2866.000;2
19-01-1978 00:00;2702.000;2
20-01-1978 00:00;2475.000;2
21-01-1978 00:00;2387.000;2
22-01-1978 00:00;2204.000;2
23-01-1978 00:00;2027.000;2
24-01-1978 00:00;1977.000;2
25-01-1978 00:00;1897.000;2
26-01-1978 00:00;1702.000;2
27-01-1978 00:00;1571.000;2
28-01-1978 00:00;1609.000;2
29-01-1978 00:00;1974.000;2
30-01-1978 00:00;2112.000;2
31-01-1978 00:00;2092.000;2
01-02-1978 00:00;1917.000;2
02-02-1978 00:00;1777.000;2
03-02-1978 00:00;1613.000;2
04-02-1978 00:00;1567.000;2
05-02-1978 00:00;1577.000;2
06-02-1978 00:00;1531.000;2
07-02-1978 00:00;1430.000;2
08-02-1978 00:00;1359.000;2
09-02-1978 00:00;1309.000;2
10-02-1978 00:00;1312.000;2
11-02-1978 00:00;924.100;2
12-02-1978 00:00;1100.000;2
13-02-1978 00:00;1000.000;2
14-02-1978 00:00;953.300;2
15-02-1978 00:00;930.000;2
16-02-1978 00:00;920.000;2
17-02-1978 00:00;910.000;2
18-02-1978 00:00;900.000;2
19-02-1978 00:00;890.000;2
20-02-1978 00:00;880.000;2
21-02-1978 00:00;878.200;2
22-02-1978 00:00;880.300;2
23-02-1978 00:00;816.800;2
24-02-1978 00:00;1603.000;2
25-02-1978 00:00;1520.000;2
26-02-1978 00:00;2766.000;2
27-02-1978 00:00;4284.000;2
28-02-1978 00:00;7570.000;2
01-03-1978 00:00;11930.000;2
02-03-1978 00:00;10700.000;2
03-03-1978 00:00;9927.000;2
04-03-1978 00:00;8135.000;2
05-03-1978 00:00;8627.000;2
06-03-1978 00:00;7004.000;2
07-03-1978 00:00;4990.000;2
08-03-1978 00:00;4254.000;2
09-03-1978 00:00;4814.000;2
10-03-1978 00:00;4179.000;2
11-03-1978 00:00;3541.000;2
12-03-1978 00:00;2950.000;2
13-03-1978 00:00;3721.000;2
14-03-1978 00:00;4709.000;2
15-03-1978 00:00;5098.000;2
16-03-1978 00:00;4264.000;2
17-03-1978 00:00;4181.000;2
18-03-1978 00:00;4880.000;2
19-03-1978 00:00;3631.000;2
20-03-1978 00:00;2727.000;2
21-03-1978 00:00;2513.000;2
22-03-1978 00:00;2412.000;2
23-03-1978 00:00;3869.000;2
24-03-1978 00:00;11240.000;2
25-03-1978 00:00;8717.000;2
26-03-1978 00:00;8500.000;2
27-03-1978 00:00;10530.000;2
28-03-1978 00:00;8997.000;2
29-03-1978 00:00;7565.000;2
30-03-1978 00:00;5667.000;2
31-03-1978 00:00;4505.000;2
01-04-1978 00:00;3754.000;2
02-04-1978 00:00;3102.000;2
03-04-1978 00:00;2612.000;2
04-04-1978 00:00;2296.000;2
05-04-1978 00:00;2029.000;2
06-04-1978 00:00;1869.000;2
07-04-1978 00:00;1776.000;2
08-04-1978 00:00;1654.000;2
09-04-1978 00:00;1536.000;2
10-04-1978 00:00;1479.000;2
11-04-1978 00:00;1395.000;2
12-04-1978 00:00;1481.000;2
13-04-1978 00:00;1397.000;2
14-04-1978 00:00;1287.000;2
15-04-1978 00:00;1182.000;2
16-04-1978 00:00;1105.000;2
17-04-1978 00:00;1006.000;2
18-04-1978 00:00;1081.000;2
19-04-1978 00:00;1032.000;2
20-04-1978 00:00;1033.000;2
21-04-1978 00:00;985.200;2
22-04-1978 00:00;937.900;2
23-04-1978 00:00;915.000;2
24-04-1978 00:00;939.400;2
25-04-1978 00:00;916.400;2
26-04-1978 00:00;870.500;2
27-04-1978 00:00;825.700;2
28-04-1978 00:00;803.900;2
29-04-1978 00:00;782.400;2
30-04-1978 00:00;850.300;2
01-05-1978 00:00;828.300;2
02-05-1978 00:00;784.300;2
03-05-1978 00:00;741.300;2
04-05-1978 00:00;711.100;2
05-05-1978 00:00;702.500;2
06-05-1978 00:00;653.200;2
07-05-1978 00:00;625.400;2
08-05-1978 00:00;560.400;2
09-05-1978 00:00;553.400;2
10-05-1978 00:00;546.500;2
11-05-1978 00:00;521.800;2
12-05-1978 00:00;551.100;2
13-05-1978 00:00;562.500;2
14-05-1978 00:00;537.700;2
15-05-1978 00:00;513.600;2
16-05-1978 00:00;490.100;2
17-05-1978 00:00;501.000;2
18-05-1978 00:00;478.100;2
19-05-1978 00:00;472.200;2
20-05-1978 00:00;466.500;2
21-05-1978 00:00;460.700;2
22-05-1978 00:00;439.200;2
23-05-1978 00:00;531.800;2
24-05-1978 00:00;542.600;2
25-05-1978 00:00;502.700;2
26-05-1978 00:00;464.600;2
27-05-1978 00:00;428.100;2
28-05-1978 00:00;422.900;2
29-05-1978 00:00;417.800;2
30-05-1978 00:00;412.800;2
31-05-1978 00:00;407.800;2
01-06-1978 00:00;403.000;2
02-06-1978 00:00;386.300;2
03-06-1978 00:00;384.000;2
04-06-1978 00:00;367.700;2
05-06-1978 00:00;365.500;2
06-06-1978 00:00;363.300;2
07-06-1978 00:00;574.600;2
08-06-1978 00:00;415.000;2
09-06-1978 00:00;384.200;2
10-06-1978 00:00;439.300;2
11-06-1978 00:00;407.800;2
12-06-1978 00:00;377.500;2
13-06-1978 00:00;361.700;2
14-06-1978 00:00;346.300;2
15-06-1978 00:00;331.300;2
16-06-1978 00:00;329.300;2
17-06-1978 00:00;314.700;2
18-06-1978 00:00;300.600;2
19-06-1978 00:00;298.700;2
20-06-1978 00:00;309.100;2
21-06-1978 00:00;307.200;2
22-06-1978 00:00;317.700;2
23-06-1978 00:00;366.900;2
24-06-1978 00:00;477.500;2
25-06-1978 00:00;389.400;2
26-06-1978 00:00;502.500;2
27-06-1978 00:00;515.100;2
28-06-1978 00:00;482.000;2
29-06-1978 00:00;422.100;2
30-06-1978 00:00;477.800;2
01-07-1978 00:00;552.500;2
02-07-1978 00:00;473.700;2
03-07-1978 00:00;471.700;2
04-07-1978 00:00;455.200;2
05-07-1978 00:00;467.700;2
06-07-1978 00:00;451.200;2
07-07-1978 00:00;449.300;2
08-07-1978 00:00;476.300;2
09-07-1978 00:00;445.500;2
10-07-1978 00:00;429.500;2
11-07-1978 00:00;413.900;2
12-07-1978 00:00;412.100;2
13-07-1978 00:00;424.000;2
14-07-1978 00:00;408.600;2
15-07-1978 00:00;393.500;2
16-07-1978 00:00;391.700;2
17-07-1978 00:00;390.000;2
18-07-1978 00:00;388.300;2
19-07-1978 00:00;434.700;2
20-07-1978 00:00;497.600;2
21-07-1978 00:00;414.900;2
22-07-1978 00:00;367.900;2
23-07-1978 00:00;366.100;2
24-07-1978 00:00;349.900;2
25-07-1978 00:00;334.200;2
26-07-1978 00:00;332.500;2
27-07-1978 00:00;449.200;2
28-07-1978 00:00;357.000;2
29-07-1978 00:00;325.200;2
30-07-1978 00:00;308.100;2
31-07-1978 00:00;291.500;2
01-08-1978 00:00;288.000;2
02-08-1978 00:00;284.600;2
03-08-1978 00:00;360.300;2
04-08-1978 00:00;626.100;2
05-08-1978 00:00;533.900;2
06-08-1978 00:00;404.400;2
07-08-1978 00:00;429.200;2
08-08-1978 00:00;424.600;2
09-08-1978 00:00;405.500;2
10-08-1978 00:00;401.100;2
11-08-1978 00:00;355.500;2
12-08-1978 00:00;378.600;2
13-08-1978 00:00;347.700;2
14-08-1978 00:00;343.800;2
15-08-1978 00:00;340.000;2
16-08-1978 00:00;323.600;2
17-08-1978 00:00;320.000;2
18-08-1978 00:00;329.000;2
19-08-1978 00:00;325.400;2
20-08-1978 00:00;297.600;2
21-08-1978 00:00;306.200;2
22-08-1978 00:00;302.800;2
23-08-1978 00:00;323.600;2
24-08-1978 00:00;310.800;2
25-08-1978 00:00;298.300;2
26-08-1978 00:00;286.100;2
27-08-1978 00:00;285.600;2
28-08-1978 00:00;285.000;2
29-08-1978 00:00;296.000;2
30-08-1978 00:00;319.200;2
31-08-1978 00:00;306.600;2
01-09-1978 00:00;306.000;2
02-09-1978 00:00;305.500;2
03-09-1978 00:00;316.800;2
04-09-1978 00:00;304.300;2
05-09-1978 00:00;327.700;2
06-09-1978 00:00;327.100;2
07-09-1978 00:00;314.400;2
08-09-1978 00:00;313.800;2
09-09-1978 00:00;325.200;2
10-09-1978 00:00;388.000;2
11-09-1978 00:00;387.300;2
12-09-1978 00:00;413.400;2
13-09-1978 00:00;347.300;2
14-09-1978 00:00;359.300;2
15-09-1978 00:00;542.000;2
16-09-1978 00:00;588.500;2
17-09-1978 00:00;437.100;2
18-09-1978 00:00;408.900;2
19-09-1978 00:00;435.500;2
20-09-1978 00:00;407.400;2
21-09-1978 00:00;420.200;2
22-09-1978 00:00;411.400;2
23-09-1978 00:00;458.400;2
24-09-1978 00:00;449.300;2
25-09-1978 00:00;440.200;2
26-09-1978 00:00;431.200;2
27-09-1978 00:00;465.200;2
28-09-1978 00:00;470.700;2
29-09-1978 00:00;461.400;2
30-09-1978 00:00;1079.000;2
01-10-1978 00:00;1689.000;2
02-10-1978 00:00;1012.000;2
03-10-1978 00:00;815.600;2
04-10-1978 00:00;728.300;2
05-10-1978 00:00;833.200;2
06-10-1978 00:00;1289.000;2
07-10-1978 00:00;1110.000;2
08-10-1978 00:00;965.600;2
09-10-1978 00:00;869.800;2
10-10-1978 00:00;797.800;2
11-10-1978 00:00;747.500;2
12-10-1978 00:00;698.400;2
13-10-1978 00:00;650.500;2
14-10-1978 00:00;639.800;2
15-10-1978 00:00;611.000;2
16-10-1978 00:00;655.000;2
17-10-1978 00:00;700.700;2
18-10-1978 00:00;615.000;2
19-10-1978 00:00;545.300;2
20-10-1978 00:00;529.300;2
21-10-1978 00:00;530.400;2
22-10-1978 00:00;566.200;2
23-10-1978 00:00;549.900;2
24-10-1978 00:00;551.100;2
25-10-1978 00:00;587.600;2
26-10-1978 00:00;588.800;2
27-10-1978 00:00;554.600;2
28-10-1978 00:00;555.800;2
29-10-1978 00:00;539.600;2
